dataset,contrast,gene,effect,statistic,p_value,q_value,within_contrast_rank
GSE197622,dorDG_AstroSub1_FT_vs_Sham,Zfp451,1.067534301532076,3.4524503709182635,0.019461653080567215,0.7626801172147514,189.0
GSE197622,dorDG_AstroSub1_FT_vs_Sham,Tenm3,-0.9777659796678496,-3.2125769786491265,0.01951712046014725,0.7626801172147514,190.0
GSE197622,dorDG_AstroSub1_FT_vs_Sham,Tmem160,0.8101670870857582,3.799033858222468,0.019519846699548187,0.7626801172147514,191.0
GSE197622,dorDG_AstroSub1_FT_vs_Sham,Dpp6,-1.2885089020327685,-3.349147746912094,0.019615284782032495,0.7626801172147514,192.0
GSE197622,dorDG_AstroSub1_FT_vs_Sham,Sgcd,-1.2027907284658066,-3.17602964989682,0.019990254082391107,0.7626801172147514,193.0
GSE197622,dorDG_AstroSub1_FT_vs_Sham,Bnip3,1.0899252963167274,3.1556645311864338,0.020139618582097445,0.7626801172147514,194.0
GSE197622,dorDG_AstroSub1_FT_vs_Sham,Hnrnph1,1.2891199895059984,3.146232595036296,0.020198979777561268,0.7626801172147514,195.0
GSE197622,dorDG_AstroSub1_FT_vs_Sham,Tmem117,-0.7509966027523665,-3.813490854473206,0.02023815094183212,0.7626801172147514,196.0
GSE197622,dorDG_AstroSub1_FT_vs_Sham,LOC100360841,0.8706737530073569,3.1334393602224653,0.02024679096333873,0.7626801172147514,197.0
GSE197622,dorDG_AstroSub1_FT_vs_Sham,AABR06000786.1,1.0053916145151898,3.176350466869428,0.020304742568530272,0.7626801172147514,198.0
GSE197622,dorDG_AstroSub1_FT_vs_Sham,AABR06082873.1,0.6026646216244653,3.2539906150506805,0.020357792006695213,0.7626801172147514,199.0
GSE197622,dorDG_AstroSub1_FT_vs_Sham,Kif5c,0.8049114764401812,3.3996149135523046,0.020400611417048915,0.7626801172147514,200.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Snapin,2.775499051026313,56.11410478840653,0.0003174308239210958,0.6198721340485319,1.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Suclg2,3.4045964435925193,8.69369234824637,0.00034135146968547356,0.6198721340485319,2.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,ENSRNOG00000045703,-2.8727473316834478,-13.645521098455943,0.0008514650561828308,0.6198721340485319,3.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,RT1-A2,2.4387873358058187,6.769640442594906,0.0011538414080953328,0.6198721340485319,4.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Grid2,-2.9241346262666505,-11.703541580209599,0.0013403575747348328,0.6198721340485319,5.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ndufs1,2.306933747360698,6.001210132563135,0.001848819776392603,0.6198721340485319,6.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rtn4,-2.599909405571905,-5.95865455864753,0.0028405661808259437,0.6198721340485319,7.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Lrfn5,-2.6295910913486713,-8.895323095303732,0.0029962038889722003,0.6198721340485319,8.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Sumo2,3.0409045310919076,5.58515533217997,0.0030503276164749902,0.6198721340485319,9.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Pdgfrb,-2.7353186281299373,-8.504224384617013,0.0034147604946415315,0.6198721340485319,10.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Dctn2,-2.6385721759504364,-5.799491307841848,0.0034212663872795427,0.6198721340485319,11.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Hexa,2.0056796454899075,4.9872532820011815,0.004151466995871449,0.6198721340485319,12.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Mdga2,-3.345638906956724,-7.854788304558167,0.004298231968545395,0.6198721340485319,13.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Prpf19,2.773987813630614,5.042205501315068,0.004387136263660565,0.6198721340485319,14.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Cib1,1.968890368497587,4.944678009172949,0.0044418712922521374,0.6198721340485319,15.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Pfdn2,2.804529325293549,4.785823780934023,0.004970248366601883,0.6198721340485319,16.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ndufb11,3.345084845171374,4.751095802319919,0.005458273532467549,0.6198721340485319,17.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Hmgb3,1.8721798991576284,13.079443816890718,0.005794736603310405,0.6198721340485319,18.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ssr1,1.8276900183885707,6.005094453220496,0.006436290615537504,0.6198721340485319,19.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Fam96b,1.7312060179201603,11.962246541459162,0.006915935070909574,0.6198721340485319,20.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rpl6,2.702476690459327,5.568758218609859,0.006947136250347355,0.6198721340485319,21.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Fkbp2,2.604891873502634,5.27487449727985,0.007132745226034745,0.6198721340485319,22.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Cystm1,2.1147812981659335,11.35308406828227,0.007669264904228614,0.6198721340485319,23.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Tpd52l2,3.0504789240651293,4.742433372734927,0.00784483947380476,0.6198721340485319,24.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Serinc3,2.2180602384854815,10.743166482452109,0.008553333733500689,0.6198721340485319,25.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Polr2j,2.4669105508374223,4.158368377087773,0.0088414016991679,0.6198721340485319,26.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Pygb,2.6585414908465834,10.349598830491685,0.009207095646190098,0.6198721340485319,27.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rab28,1.7692368328781019,4.3735778064410145,0.009612194809818377,0.6198721340485319,28.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ccdc12,2.2823255096958937,4.175261877698268,0.00974633731638663,0.6198721340485319,29.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Tmem126a,1.8320795358809208,10.024668786803055,0.00980473660897236,0.6198721340485319,30.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ano3,2.6985357661895883,4.6890774718823565,0.009899851353860636,0.6198721340485319,31.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rpl27-l1,2.257673576254179,9.908771836627942,0.01003197806647507,0.6198721340485319,32.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,March1,-2.7697431872793485,-4.241640724214802,0.01027191159411933,0.6198721340485319,33.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Smtnl1,3.1763268794427577,4.826847165923682,0.010567118974660332,0.6198721340485319,34.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Chchd3,2.098860502752161,4.403527681789728,0.010598522818744583,0.6198721340485319,35.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ndufa7,2.209968509753037,9.114476520517858,0.011824424993918201,0.6198721340485319,36.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Nav2,-2.289356821422632,-5.48793906477275,0.011902055978782774,0.6198721340485319,37.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Eif3g,1.8012039245817668,8.441132411569518,0.01374584501575446,0.6198721340485319,38.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Uqcc2,2.21734777380322,3.716383047054223,0.013766537389299074,0.6198721340485319,39.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,AABR06051599.1,2.5615308405427686,5.019527408097006,0.01450304714669667,0.6198721340485319,40.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ank3,1.7524972935963024,4.243777537333559,0.01596610999940381,0.6198721340485319,41.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ncl,2.1405425282108883,3.8215737400073024,0.01620576054790756,0.6198721340485319,42.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rbm42,1.844602769446308,7.626964491261116,0.016759862121039602,0.6198721340485319,43.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Mkks,2.0370989227927403,7.574172075494987,0.016988370006780665,0.6198721340485319,44.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Slc7a10,-3.379468035919105,-4.806072720824879,0.01714899178046152,0.6198721340485319,45.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rab11a,2.387988983696415,7.508870682039467,0.01727748869325099,0.6198721340485319,46.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rgs3,2.2684409067045643,7.4892370712177145,0.017365846795489016,0.6198721340485319,47.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rnf187,2.195473824726032,3.5078930255002314,0.01792917777841124,0.6198721340485319,48.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Cnbd2,2.617034859952036,4.482527842197245,0.01802509450876364,0.6198721340485319,49.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,RGD1562484,2.6387047440805764,7.289881278581159,0.01830236380389001,0.6198721340485319,50.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Dctn6,2.0447253807611205,3.5720042779217915,0.018442105148415808,0.6198721340485319,51.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Zfyve9,1.8457809431448293,3.542856931076405,0.01849516023471424,0.6198721340485319,52.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Praf2,1.832701283690191,7.233370184360944,0.018581504559693422,0.6198721340485319,53.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,LOC681356,1.8752255267490283,7.192996099836409,0.018784827483964775,0.6198721340485319,54.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Timm17a,2.6265959186756174,7.17625768696373,0.01887009212059,0.6198721340485319,55.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Tjap1,2.0213881142053802,7.11176371876928,0.019204055049075377,0.6198721340485319,56.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Zmiz1,1.87361704245665,3.672164679652149,0.01956866489200217,0.6198721340485319,57.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Per1,1.9860159464723661,3.472440681454763,0.02065867426229015,0.6198721340485319,58.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Arpc4,2.136780332821424,3.3603101568886604,0.020856800149301514,0.6198721340485319,59.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Msmo1,2.901614172989163,6.732609042387469,0.02135719526073626,0.6198721340485319,60.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rpl34-ps1,1.3881474711377728,5.634451948798403,0.021840278349661933,0.6198721340485319,61.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ptpra,-2.7148361072552643,-5.747475185280577,0.022200319645875582,0.6198721340485319,62.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,RGD1566136,2.2286711888949875,3.766174217277847,0.022504722509724073,0.6198721340485319,63.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Dynlt1,2.2331133943578423,3.3337090813094337,0.022742408783409263,0.6198721340485319,64.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Map7d1,2.471259659202482,6.50368239212881,0.022835163720623195,0.6198721340485319,65.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,LOC100361240,2.6935840277664322,6.470204703979905,0.02306394570999132,0.6198721340485319,66.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Mpc2,1.9578626008871751,3.305780007827898,0.023252753947355133,0.6198721340485319,67.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Apoc1,2.418100958097306,3.2530873467002133,0.02389639414420995,0.6198721340485319,68.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rpl19,1.1835160258893094,3.2864376708661465,0.023988644526477455,0.6198721340485319,69.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Elovl2,1.6957730174140075,3.485485019343363,0.024479279835520496,0.6198721340485319,70.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Actb,2.0518705618522306,3.571946026749959,0.024631911671664612,0.6198721340485319,71.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Mien1,2.5331708104862574,3.1540159139837223,0.025265485077085655,0.6198721340485319,72.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rnd2,2.622803526091233,6.135561952654157,0.025550191258843082,0.6198721340485319,73.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,AABR06066734.1,2.5017873925591294,3.613469068015206,0.02621972780866418,0.6198721340485319,74.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Idh3g,-0.5295729854327238,-3.136919615038929,0.026518164645293444,0.6198721340485319,75.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Msr1,2.049485367919454,3.679841405293996,0.02670480720666989,0.6198721340485319,76.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,RGD1564469,2.1477386396189173,3.110379238350952,0.026776965455385396,0.6198721340485319,77.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ost4,1.946409905336188,3.4585206460292643,0.026937392711479855,0.6198721340485319,78.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Arl15,-2.0735223806095204,-3.382849129657221,0.02717268979012632,0.6198721340485319,79.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Pebp1,2.917189481651075,3.357073559749687,0.02898119772249952,0.6198721340485319,80.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Golga7,1.7762315398025526,3.071473537091222,0.03031295396780348,0.6198721340485319,81.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ndufb7,1.8496359761226697,3.0714098693942056,0.03059171108019492,0.6198721340485319,82.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,AABR06007525.1,2.269068873023825,3.254704357863223,0.030993356358582174,0.6198721340485319,83.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Sptssa,2.2492026822809783,2.9722303114848305,0.03123192860866294,0.6198721340485319,84.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,RGD1559955,0.7223229634897628,3.0032762012919636,0.031310943679028584,0.6198721340485319,85.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ncam1,2.6740468551691388,2.9994237211218873,0.032085937343460796,0.6198721340485319,86.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,LOC100360750,1.7973829666527723,2.950857554253632,0.032435969132267206,0.6198721340485319,87.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Auh,1.9540504208349507,3.2430962016894846,0.032515071787164666,0.6198721340485319,88.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Tuba1a,1.4643499865426004,2.9219136723720855,0.0330104709197813,0.6198721340485319,89.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Cyfip1,2.159688052514393,5.308208808273038,0.03370577101918111,0.6198721340485319,90.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Id4,1.4324895110830247,2.9052973708084635,0.03372184145012214,0.6198721340485319,91.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,LOC100363043,1.5882542515120979,3.1585146570244644,0.03417219966156248,0.6198721340485319,92.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Idi1,1.6834645842546077,2.87679577543018,0.03477318946667652,0.6198721340485319,93.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,LOC691807,2.105147881296061,2.8905271192331896,0.03653228076795831,0.6198721340485319,94.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Gng10,2.270582125846723,2.957244662388343,0.03713130300659522,0.6198721340485319,95.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,AABR06052986.1,1.6998059112680628,2.9355238598884443,0.037157743804819204,0.6198721340485319,96.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Slfn2,1.9792063136975515,5.013412027976726,0.03755906535948562,0.6198721340485319,97.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,LOC100360679,1.0726588838229363,2.8614159548938805,0.037912037271647346,0.6198721340485319,98.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Eif4g2,3.077003315006896,4.975517781180407,0.03810094674942341,0.6198721340485319,99.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ccl4,2.2615473330898386,4.966649802470645,0.03822941729151399,0.6198721340485319,100.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Glrb,1.9877265988232127,4.931406075287827,0.038746342068049805,0.6198721340485319,101.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,LOC100365810,2.0987989643890517,2.954529839059636,0.03909355659055247,0.6198721340485319,102.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Neu4,2.1678119364313524,4.868314158622149,0.039697729835054874,0.6198721340485319,103.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Atp6ap1,2.040224567811321,2.8529681449903292,0.03977366523594628,0.6198721340485319,104.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Zfp637,2.477727441219672,4.829565047471648,0.04029915419117412,0.6198721340485319,105.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Nfix,1.6188609186980005,2.8785086539197193,0.04128620537787548,0.6198721340485319,106.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,AABR06086499.1,2.1979644948449426,2.7195251032760646,0.041818108058591374,0.6198721340485319,107.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Stoml2,1.843425487950566,3.215738831864987,0.042069030831991275,0.6198721340485319,108.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ube2l3,2.388001010811915,4.657467766337895,0.04313880806946279,0.6198721340485319,109.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Sfr1,2.381700437067682,4.647362396155603,0.04331459031918526,0.6198721340485319,110.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Olfr787,1.8805109902023174,2.6908176603000444,0.04338512118650717,0.6198721340485319,111.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,RT1-T24-4,1.826041768280002,3.0440497543550022,0.043477359136389594,0.6198721340485319,112.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Tmem50a,1.9004181427766091,2.7288406949575146,0.043857418288288486,0.6198721340485319,113.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rrbp1,1.6376077992456217,2.674046449888238,0.044247828191285185,0.6198721340485319,114.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Dgat2,2.2017028602745334,4.583667791949678,0.044447118993101276,0.6198721340485319,115.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Vcp,1.6461494506568508,2.9309148164837744,0.04447249925787432,0.6198721340485319,116.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ndufs4,2.3040920111479926,4.576712916073556,0.0445734027156903,0.6198721340485319,117.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Lamtor1,1.4762031978002566,2.7031119876819907,0.04485079680981525,0.6198721340485319,118.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ephx2,1.7232376303259058,4.470561876346811,0.046567934012341126,0.6198721340485319,119.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ngfrap1,2.012328357304484,2.6769233242709745,0.04661321858381569,0.6198721340485319,120.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ptms,2.543438638475708,3.1422254974923067,0.04713544173605731,0.6198721340485319,121.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Cadps,1.5421878065895536,2.7233064395492694,0.04734152158902713,0.6198721340485319,122.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,AABR06057556.1,2.3506243130575366,2.6144982137457555,0.047429058079052566,0.6198721340485319,123.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rpl10a,2.1599648722578273,2.6439660772589195,0.048138881421060965,0.6198721340485319,124.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ctsb,2.3894989838123903,4.348012452444797,0.04903728812312248,0.6198721340485319,125.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,AABR06046802.1,1.344736860489919,2.8477099405015998,0.04916484630036105,0.6198721340485319,126.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Gabarap,1.9921300849037573,2.614938743427059,0.04937417123461892,0.6198721340485319,127.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Stmn4,2.5079635252760193,4.307883102974484,0.0498875886037425,0.6198721340485319,128.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Hsd17b10,2.116413588615699,2.501634402040692,0.054544500311008375,0.6198721340485319,129.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Copb1,2.0705480947047414,2.584677821693341,0.054564253884382664,0.6198721340485319,130.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Ech1,1.3564471295907095,2.6951133794578297,0.055018859974195866,0.6198721340485319,131.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Zc3h7b,1.476808963811737,2.911353685371702,0.05512725740573238,0.6198721340485319,132.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Atp5hl1,2.697572984886678,2.6270754126832574,0.05563949420951626,0.6198721340485319,133.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Evi2a,2.232204611998437,4.0281939813479,0.05645946579750949,0.6198721340485319,134.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rplp2,2.2795023990237087,2.57367788515479,0.05651692275678828,0.6198721340485319,135.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Prtfdc1,1.737279319034293,2.7376064566589875,0.05697798503174662,0.6198721340485319,136.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,LOC686736,2.368708146597691,4.00707012202882,0.05700623348697083,0.6198721340485319,137.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Cecr2,-1.7909838988817923,-2.982450474836864,0.05848230593775689,0.6198721340485319,138.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Prkca,-2.5659582735860895,-2.9811654923203226,0.0585424287701422,0.6198721340485319,139.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Gtf2h5,1.657563612985514,2.438571847782441,0.05938092069055072,0.6198721340485319,140.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rabac1,2.2921549623470088,2.6936849963253344,0.059653230025751326,0.6198721340485319,141.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Napa,-1.7773488026494113,-2.9545685420513146,0.05980445669586893,0.6198721340485319,142.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Stat3,1.5346574984566266,2.6759440772855014,0.05991440985159929,0.6198721340485319,143.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rpl39,1.103749892863028,2.6330476777891896,0.060000802545640615,0.6198721340485319,144.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Srgap2,-2.194698713876505,-2.9328681843788886,0.06085948456166046,0.6198721340485319,145.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Cacna1e,-2.177373052390066,-2.931571488958829,0.06092326247525168,0.6198721340485319,146.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Fth1,0.6113675303535642,2.408860662231879,0.060949779469969254,0.6198721340485319,147.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Slc35a4,-2.1990813601032264,-2.929611187331175,0.0610198387853195,0.6198721340485319,148.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Pabpn1,-1.936213055459095,-2.9219749601817346,0.061397877700863954,0.6198721340485319,149.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Zfand5,-1.967759477571661,-2.906163057721221,0.062190024284112855,0.6198721340485319,150.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Rpl22l2,2.248875087878738,2.4475387093049856,0.06254063248869085,0.6198721340485319,151.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Mtor,1.5292616423778478,2.3935671647950154,0.06272964016672554,0.6198721340485319,152.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Glyr1,-2.1161581534077674,-2.893800865570261,0.06281826703201406,0.6198721340485319,153.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Gramd3,2.070627865396845,2.4360083102490817,0.06369160474275008,0.6198721340485319,154.0
GSE197622,dorDG_BergGlia_FT_vs_Sham,Jak2,-1.8903742783075594,-2.8745553715193615,0.06381218985554639,0.6198721340485319,155.0
