dataset,contrast,context,treated,control,program,measured_genes,n_treated,n_control,score_difference,hedges_g,standard_error,p_value,permutations,role,q_global,q_dataset
GSE43261,dorsal_Resistant_vs_control,dorsal,Resistant,control,synaptic_plasticity,263,4,8,0.03213356182180295,0.3475427797616807,0.6172838076510867,0.6,495,response_reference,0.7913199419305255,0.8420650387863502
GSE43261,dorsal_Resistant_vs_control,dorsal,Resistant,control,extent_exclusive,549,4,8,0.06788883764870925,0.7078154404583131,0.6324951659005464,0.2404040404040404,495,response_reference,0.43734520344689837,0.509090909090909
GSE43261,dorsal_Resistant_vs_control,dorsal,Resistant,control,integration_exclusive,432,4,8,0.06393635936714366,0.8833041625553183,0.6434371081771533,0.1494949494949495,495,response_reference,0.3139393939393939,0.40508308895405665
GSE43261,dorsal_Resistant_vs_control,dorsal,Resistant,control,integration_bias,1871,4,8,-0.02778186531727128,-0.06048293616699255,0.6125217622896096,0.9373737373737374,495,response_reference,0.9863867432494884,0.9818181818181818
GSE43261,dorsal_Resistant_vs_control,dorsal,Resistant,control,exclusive_integration_bias,981,4,8,0.1520208781692301,0.13349182052731903,0.6130995052251998,0.8505050505050505,495,response_reference,0.9441277080957811,0.9268065268065269
GSE43261,ventral_Responder_vs_Resistant,ventral,Responder,Resistant,extent_composite,1439,7,4,0.0016994496884103498,0.01851959084426069,0.6267983703212883,0.9818181818181818,330,response_validation,1.0,0.9818181818181818
GSE43261,ventral_Responder_vs_Resistant,ventral,Responder,Resistant,integration_composite,1322,7,4,0.023074649826892696,0.25540939888192976,0.6296675724568128,0.6606060606060606,330,response_validation,0.8321382007822686,0.8537062937062937
GSE43261,ventral_Responder_vs_Resistant,ventral,Responder,Resistant,neurogenesis,1419,7,4,0.0025193792761339547,0.027110546741078594,0.6268157426040665,0.9757575757575757,330,response_validation,1.0,0.9818181818181818
GSE43261,ventral_Responder_vs_Resistant,ventral,Responder,Resistant,neuron_differentiation,1144,7,4,-0.002851286514014544,-0.031088736700743896,0.6268260028366112,0.9636363636363636,330,response_validation,1.0,0.9818181818181818
GSE43261,ventral_Responder_vs_Resistant,ventral,Responder,Resistant,neuron_maturation,48,7,4,0.2348754675515884,1.3514905695127386,0.703086660175861,0.051515151515151514,330,response_validation,0.15551136363636364,0.24584304584304587
GSE43261,ventral_Responder_vs_Resistant,ventral,Responder,Resistant,neuronal_survival,213,7,4,0.014321077308237897,0.1453474317554627,0.6277187289147584,0.7878787878787878,330,response_validation,0.9099099099099099,0.9066002490660023
GSE43261,ventral_Responder_vs_Resistant,ventral,Responder,Resistant,precursor_proliferation,105,7,4,-0.09422793429973428,-0.6394543189817092,0.6446502237429454,0.3,330,response_validation,0.5165775401069519,0.586046511627907
GSE43261,ventral_Responder_vs_Resistant,ventral,Responder,Resistant,projection_development,758,7,4,0.01938978554189595,0.22830419811338046,0.6290889081443614,0.6909090909090909,330,response_validation,0.8502142443543717,0.8738127544097694
GSE43261,ventral_Responder_vs_Resistant,ventral,Responder,Resistant,synapse_organization,416,7,4,0.053524030761264316,0.5145887360963106,0.6384107933309333,0.42424242424242425,330,response_validation,0.6489028213166145,0.7212121212121212
GSE43261,ventral_Responder_vs_Resistant,ventral,Responder,Resistant,synaptic_plasticity,263,7,4,0.017915006483757667,0.13006013941642217,0.6275323901022334,0.8363636363636363,330,response_validation,0.9416376306620209,0.9268065268065269
GSE43261,ventral_Responder_vs_Resistant,ventral,Responder,Resistant,extent_exclusive,549,7,4,-0.053674993180102146,-0.446300391578257,0.6355493079459985,0.44545454545454544,330,response_validation,0.664057239057239,0.7212121212121212
GSE43261,ventral_Responder_vs_Resistant,ventral,Responder,Resistant,integration_exclusive,432,7,4,-0.003260167329505693,-0.027267662021116888,0.626816121221663,0.9727272727272728,330,response_validation,1.0,0.9818181818181818
GSE43261,ventral_Responder_vs_Resistant,ventral,Responder,Resistant,integration_bias,1871,7,4,0.26991792521921515,0.5190398471404893,0.6386109463492792,0.3939393939393939,330,response_validation,0.6222222222222222,0.7193675889328063
GSE43261,ventral_Responder_vs_Resistant,ventral,Responder,Resistant,exclusive_integration_bias,981,7,4,0.4666040771128649,0.42480670889897454,0.6347304463468528,0.4818181818181818,330,response_validation,0.6972305389221557,0.7358677685950412
GSE43261,ventral_Responder_vs_control,ventral,Responder,control,extent_composite,1439,7,8,0.10540258532891489,1.0422288970743045,0.5564491402629035,0.05268065268065268,6435,response_reference,0.15637393767705382,0.24584304584304587
GSE43261,ventral_Responder_vs_control,ventral,Responder,control,integration_composite,1322,7,8,0.11861323365863255,1.1249686859186978,0.5626120489625346,0.03978243978243978,6435,response_reference,0.12599946501585846,0.24584304584304587
GSE43261,ventral_Responder_vs_control,ventral,Responder,control,neurogenesis,1419,7,8,0.10861651118038355,1.0664837815218289,0.5582139571379837,0.04724164724164724,6435,response_reference,0.14511041009463724,0.24584304584304587
GSE43261,ventral_Responder_vs_control,ventral,Responder,control,neuron_differentiation,1144,7,8,0.1034757636969113,1.0833827982936268,0.5594641667883326,0.04413364413364414,6435,response_reference,0.13932385697091582,0.24584304584304587
GSE43261,ventral_Responder_vs_control,ventral,Responder,control,neuron_maturation,48,7,8,0.33566509430187347,1.5396731532893089,0.5991943030579787,0.008702408702408702,6435,response_reference,0.04022261629917132,0.18275058275058276
GSE43261,ventral_Responder_vs_control,ventral,Responder,control,neuronal_survival,213,7,8,0.12661471548257325,1.3551954168043077,0.5818022507034339,0.013053613053613054,6435,response_reference,0.059200893003709905,0.18275058275058276
GSE43261,ventral_Responder_vs_control,ventral,Responder,control,precursor_proliferation,105,7,8,0.09727777580296894,0.6287343923684389,0.5320350136841279,0.21414141414141413,6435,response_reference,0.4056090314913844,0.4861588861588862
GSE43261,ventral_Responder_vs_control,ventral,Responder,control,projection_development,758,7,8,0.11262606756764804,1.1328722166382184,0.5632216797317603,0.03947163947163947,6435,response_reference,0.12599946501585846,0.24584304584304587
GSE43261,ventral_Responder_vs_control,ventral,Responder,control,synapse_organization,416,7,8,0.11028520054341975,0.8509829778381325,0.5437921599166065,0.10380730380730381,6435,response_reference,0.23266323776764614,0.32295605628938967
GSE43261,ventral_Responder_vs_control,ventral,Responder,control,synaptic_plasticity,263,7,8,0.13818133682435763,0.8959071416453991,0.5465604098055452,0.09044289044289044,6435,response_reference,0.22676056338028172,0.32295605628938967
GSE43261,ventral_Responder_vs_control,ventral,Responder,control,extent_exclusive,549,7,8,0.0782464510861096,0.6529339652314976,0.533154923264792,0.20357420357420358,6435,response_reference,0.38864166136893413,0.4861588861588862
GSE43261,ventral_Responder_vs_control,ventral,Responder,control,integration_exclusive,432,7,8,0.11131869503397662,0.881492074638618,0.5456581767404463,0.09681429681429682,6435,response_reference,0.22676056338028172,0.32295605628938967
GSE43261,ventral_Responder_vs_control,ventral,Responder,control,integration_bias,1871,7,8,0.05623853466940172,0.17134424216967353,0.5186389200297556,0.7171717171717171,6435,response_reference,0.8640592574507786,0.8859180035650622
GSE43261,ventral_Responder_vs_control,ventral,Responder,control,exclusive_integration_bias,981,7,8,0.19386042753510624,0.23527107932019878,0.5196018518298485,0.627039627039627,6435,response_reference,0.8128514056224899,0.8495375592149785
GSE43261,ventral_Resistant_vs_control,ventral,Resistant,control,extent_composite,1439,4,8,0.1199092022410187,1.0420979160568378,0.6552086715944014,0.10101010101010101,495,response_reference,0.22851465474416294,0.32295605628938967
GSE43261,ventral_Resistant_vs_control,ventral,Resistant,control,integration_composite,1322,4,8,0.10350609430845809,0.9073736532182128,0.6451095622665411,0.1414141414141414,495,response_reference,0.30131004366812225,0.40161616161616165
GSE43261,ventral_Resistant_vs_control,ventral,Resistant,control,neurogenesis,1419,4,8,0.12236731877742246,1.0680518364521518,0.6572950146375984,0.09090909090909091,495,response_reference,0.22676056338028172,0.32295605628938967
GSE43261,ventral_Resistant_vs_control,ventral,Resistant,control,neuron_differentiation,1144,4,8,0.11479689751978978,1.093392666888553,0.659374989061826,0.08888888888888889,495,response_reference,0.22361111111111112,0.32295605628938967
GSE43261,ventral_Resistant_vs_control,ventral,Resistant,control,neuron_maturation,48,4,8,0.14570631338891407,0.699143711405112,0.6320127344127378,0.2545454545454545,495,response_reference,0.456198347107438,0.5215077605321508
GSE43261,ventral_Resistant_vs_control,ventral,Resistant,control,neuronal_survival,213,4,8,0.10935922610893724,1.0571605934813528,0.6564140659831204,0.10303030303030303,495,response_reference,0.2317829457364341,0.32295605628938967
GSE43261,ventral_Resistant_vs_control,ventral,Resistant,control,precursor_proliferation,105,4,8,0.24783859110869652,1.4989034121648972,0.698094242885571,0.030303030303030304,495,response_reference,0.10611303344867358,0.24584304584304587
GSE43261,ventral_Resistant_vs_control,ventral,Resistant,control,projection_development,758,4,8,0.09959809291998867,0.8479009737660742,0.6410513263894497,0.15555555555555556,495,response_reference,0.32455003599712023,0.4083333333333333
GSE43261,ventral_Resistant_vs_control,ventral,Resistant,control,synapse_organization,416,4,8,0.0788644229314575,0.6161761613899907,0.6276811715299936,0.2909090909090909,495,response_reference,0.5054283845650752,0.5818181818181818
GSE43261,ventral_Resistant_vs_control,ventral,Resistant,control,synaptic_plasticity,263,4,8,0.14073505936828784,0.7951972321285126,0.6376652192955504,0.1898989898989899,495,response_reference,0.3825742574257426,0.46916221033868094
GSE43261,ventral_Resistant_vs_control,ventral,Resistant,control,extent_exclusive,549,4,8,0.15795144039284742,1.2598596314674122,0.6740640285240418,0.050505050505050504,495,response_reference,0.15294005889617177,0.24584304584304587
GSE43261,ventral_Resistant_vs_control,ventral,Resistant,control,integration_exclusive,432,4,8,0.11805799867275232,0.937276990594401,0.6472437005138674,0.14343434343434344,495,response_reference,0.3018683567703176,0.40161616161616165
GSE43261,ventral_Resistant_vs_control,ventral,Resistant,control,integration_bias,1871,4,8,-0.10359848850635006,-0.40318887054629066,0.6189733946355204,0.47878787878787876,495,response_reference,0.6944580944580945,0.7358677685950412
GSE43261,ventral_Resistant_vs_control,ventral,Resistant,control,exclusive_integration_bias,981,4,8,-0.22690068303627126,-0.3517827349174031,0.6174038829075327,0.5313131313131313,495,response_reference,0.7401536983669548,0.7829877724614566
GSE309750,granule_cells_Fluoxetine_vs_Vehicle,granule_cells,Fluoxetine,Vehicle,extent_composite,1390,4,4,0.12159289159528933,0.510068953443864,0.7222747825024374,0.45714285714285713,70,circuit_validation,0.6701062215477996,0.64
GSE309750,granule_cells_Fluoxetine_vs_Vehicle,granule_cells,Fluoxetine,Vehicle,integration_composite,1325,4,4,0.13376558900518473,0.5606382036108954,0.7253915721496018,0.42857142857142855,70,circuit_validation,0.6489028213166145,0.64
GSE309750,granule_cells_Fluoxetine_vs_Vehicle,granule_cells,Fluoxetine,Vehicle,neurogenesis,1370,4,4,0.12542776134462597,0.5153872177466905,0.7225893245945834,0.45714285714285713,70,circuit_validation,0.6701062215477996,0.64
GSE309750,granule_cells_Fluoxetine_vs_Vehicle,granule_cells,Fluoxetine,Vehicle,neuron_differentiation,1110,4,4,0.10975516514047426,0.4375856088699199,0.7183013042989027,0.5142857142857142,70,circuit_validation,0.7263157894736841,0.6853146853146853
GSE309750,granule_cells_Fluoxetine_vs_Vehicle,granule_cells,Fluoxetine,Vehicle,neuron_maturation,48,4,4,0.2335780374952137,0.7932012447218749,0.7432568092875846,0.2571428571428571,70,circuit_validation,0.4574585635359116,0.49090909090909085
GSE309750,granule_cells_Fluoxetine_vs_Vehicle,granule_cells,Fluoxetine,Vehicle,neuronal_survival,208,4,4,0.10548693428648968,0.4246340343530091,0.7176532393346915,0.5714285714285714,70,circuit_validation,0.772027972027972,0.6853146853146853
GSE309750,granule_cells_Fluoxetine_vs_Vehicle,granule_cells,Fluoxetine,Vehicle,precursor_proliferation,101,4,4,0.04546771800891834,0.2177561262676924,0.7098953990158874,0.6857142857142857,70,circuit_validation,0.8481434058898847,0.7578947368421053
GSE309750,granule_cells_Fluoxetine_vs_Vehicle,granule_cells,Fluoxetine,Vehicle,projection_development,743,4,4,0.1307775469010115,0.5382295311237947,0.7239757723946834,0.45714285714285713,70,circuit_validation,0.6701062215477996,0.64
GSE309750,granule_cells_Fluoxetine_vs_Vehicle,granule_cells,Fluoxetine,Vehicle,synapse_organization,414,4,4,0.20155647066145493,0.777055665715765,0.7418341856293859,0.2857142857142857,70,circuit_validation,0.4972972972972973,0.5217391304347826
GSE309750,granule_cells_Fluoxetine_vs_Vehicle,granule_cells,Fluoxetine,Vehicle,synaptic_plasticity,286,4,4,0.1712517086304968,0.654215480650446,0.7318924041552997,0.2571428571428571,70,circuit_validation,0.4574585635359116,0.49090909090909085
GSE309750,granule_cells_Fluoxetine_vs_Vehicle,granule_cells,Fluoxetine,Vehicle,extent_exclusive,519,4,4,0.07682155417303554,0.3306774931045213,0.7135210581128569,0.6,70,circuit_validation,0.7913199419305255,0.6853146853146853
GSE309750,granule_cells_Fluoxetine_vs_Vehicle,granule_cells,Fluoxetine,Vehicle,integration_exclusive,454,4,4,0.10593760513264963,0.46161190413324416,0.7195534234299725,0.45714285714285713,70,circuit_validation,0.6701062215477996,0.64
GSE309750,granule_cells_Fluoxetine_vs_Vehicle,granule_cells,Fluoxetine,Vehicle,integration_bias,1844,4,4,0.052544480731110635,0.3737816565676039,0.715292057297019,0.5428571428571428,70,circuit_validation,0.747008547008547,0.6853146853146853
GSE309750,granule_cells_Fluoxetine_vs_Vehicle,granule_cells,Fluoxetine,Vehicle,exclusive_integration_bias,973,4,4,0.14702428386865,0.3582230268817203,0.7146283262990806,0.5428571428571428,70,circuit_validation,0.747008547008547,0.6853146853146853
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,hippocampal_circuit,Fluoxetine,Vehicle,extent_composite,1432,7,6,0.22995525865201616,2.1339577516042105,0.7186888154244223,0.0017482517482517483,1716,circuit_validation,0.03685897435897435,0.006675143038779402
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,hippocampal_circuit,Fluoxetine,Vehicle,integration_composite,1418,7,6,0.3294960191512906,2.4552959639238825,0.763901531017064,0.0005827505827505828,1716,circuit_validation,0.03685897435897435,0.006118881118881119
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,hippocampal_circuit,Fluoxetine,Vehicle,neurogenesis,1412,7,6,0.23138083510591356,2.1556688332609895,0.7216279552706003,0.0017482517482517483,1716,circuit_validation,0.03685897435897435,0.006675143038779402
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,hippocampal_circuit,Fluoxetine,Vehicle,neuron_differentiation,1146,7,6,0.24462636101440255,2.121651275500518,0.7170307443756186,0.0017482517482517483,1716,circuit_validation,0.03685897435897435,0.006675143038779402
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,hippocampal_circuit,Fluoxetine,Vehicle,neuron_maturation,49,7,6,0.47415872783118485,3.0617811085065894,0.8576931896327192,0.0005827505827505828,1716,circuit_validation,0.03685897435897435,0.006118881118881119
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,hippocampal_circuit,Fluoxetine,Vehicle,neuronal_survival,213,7,6,0.07352010694899913,0.7113519400307021,0.5766496254662971,0.1993006993006993,1716,circuit_validation,0.3825742574257426,0.465034965034965
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,hippocampal_circuit,Fluoxetine,Vehicle,precursor_proliferation,103,7,6,0.1791970646388913,1.1162660376857605,0.6051135759814199,0.04428904428904429,1716,circuit_validation,0.13935901232318168,0.155011655011655
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,hippocampal_circuit,Fluoxetine,Vehicle,projection_development,762,7,6,0.3131605611714355,2.446174325652045,0.762570194712444,0.0005827505827505828,1716,circuit_validation,0.03685897435897435,0.006118881118881119
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,hippocampal_circuit,Fluoxetine,Vehicle,synapse_organization,419,7,6,0.48199184368120973,2.553489470051944,0.7783967288071847,0.0005827505827505828,1716,circuit_validation,0.03685897435897435,0.006118881118881119
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,hippocampal_circuit,Fluoxetine,Vehicle,synaptic_plasticity,354,7,6,0.40838895068925285,2.5430201974805917,0.7768372806777619,0.0011655011655011655,1716,circuit_validation,0.03685897435897435,0.006675143038779402
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,hippocampal_circuit,Fluoxetine,Vehicle,extent_exclusive,539,7,6,0.08441917943375622,0.7822913908007446,0.5808107041668245,0.15675990675990675,1716,circuit_validation,0.3263579093320472,0.4389277389277389
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,hippocampal_circuit,Fluoxetine,Vehicle,integration_exclusive,525,7,6,0.349393071393595,2.1536402674117228,0.7213525871879679,0.0017482517482517483,1716,circuit_validation,0.03685897435897435,0.006675143038779402
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,hippocampal_circuit,Fluoxetine,Vehicle,integration_bias,1957,7,6,0.07780999776657065,0.27012296114346807,0.5593214323730596,0.6037296037296037,1716,circuit_validation,0.7913199419305255,0.6853146853146853
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,hippocampal_circuit,Fluoxetine,Vehicle,exclusive_integration_bias,1064,7,6,0.7078645336193388,0.7349091139824168,0.5779908467086745,0.17832167832167833,1716,circuit_validation,0.36188811188811193,0.465034965034965
GSE309750,mossy_cells_Fluoxetine_vs_Vehicle,mossy_cells,Fluoxetine,Vehicle,extent_composite,1405,7,6,-0.026838833374006894,-0.16026260202165382,0.5573968682077006,0.7634032634032634,1716,circuit_validation,0.898230879960478,0.8015734265734265
GSE309750,mossy_cells_Fluoxetine_vs_Vehicle,mossy_cells,Fluoxetine,Vehicle,integration_composite,1349,7,6,0.05808285176196226,0.30297404902466335,0.5600859140227022,0.5617715617715617,1716,circuit_validation,0.7666666666666667,0.6853146853146853
GSE309750,mossy_cells_Fluoxetine_vs_Vehicle,mossy_cells,Fluoxetine,Vehicle,neurogenesis,1385,7,6,-0.02400907640959748,-0.1429342417341804,0.5571826045946752,0.7861305361305362,1716,circuit_validation,0.9099099099099099,0.8053044516459151
